STATISTIC,Statistic Label,TLIST(Q1),Quarter,C02741V03309,Sub Sector,UNIT,VALUE,Country
EHQ10C01,Employment,20151,2015Q1,03,Garda Siochana,Number,12800.0,Ireland
EHQ10C01,Employment,20151,2015Q1,04,Education,Number,110900.0,Ireland
EHQ10C01,Employment,20151,2015Q1,05,Regional bodies,Number,32000.0,Ireland
EHQ10C01,Employment,20151,2015Q1,06,Health,Number,119600.0,Ireland
EHQ10C01,Employment,20151,2015Q1,07,Semi-State companies,Number,51400.0,Ireland
EHQ10C01,Employment,20151,2015Q1,09,Commercial Semi-State companies,Number,39200.0,Ireland
EHQ10C01,Employment,20151,2015Q1,10,Non commercial Semi-State companies,Number,12200.0,Ireland
EHQ10C01,Employment,20151,2015Q1,-,Total Public Sector including Semi State bodies,Number,374500.0,Ireland
EHQ10C01,Employment,20151,2015Q1,08,Total Public Sector excluding Semi State bodies,Number,323100.0,Ireland
EHQ10C01,Employment,20152,2015Q2,01,Civil service,Number,38300.0,Ireland
EHQ10C01,Employment,20152,2015Q2,02,Defence,Number,9600.0,Ireland
EHQ10C01,Employment,20152,2015Q2,03,Garda Siochana,Number,12700.0,Ireland
EHQ10C01,Employment,20152,2015Q2,04,Education,Number,111500.0,Ireland
EHQ10C01,Employment,20152,2015Q2,05,Regional bodies,Number,33000.0,Ireland
EHQ10C01,Employment,20152,2015Q2,06,Health,Number,120700.0,Ireland
EHQ10C01,Employment,20152,2015Q2,07,Semi-State companies,Number,50400.0,Ireland
EHQ10C01,Employment,20152,2015Q2,09,Commercial Semi-State companies,Number,38100.0,Ireland
EHQ10C01,Employment,20152,2015Q2,10,Non commercial Semi-State companies,Number,12300.0,Ireland
EHQ10C01,Employment,20152,2015Q2,-,Total Public Sector including Semi State bodies,Number,376200.0,Ireland
EHQ10C01,Employment,20152,2015Q2,08,Total Public Sector excluding Semi State bodies,Number,325800.0,Ireland
EHQ10C01,Employment,20153,2015Q3,01,Civil service,Number,38300.0,Ireland
EHQ10C01,Employment,20153,2015Q3,02,Defence,Number,9500.0,Ireland
EHQ10C01,Employment,20153,2015Q3,03,Garda Siochana,Number,12700.0,Ireland
EHQ10C01,Employment,20153,2015Q3,04,Education,Number,108200.0,Ireland
EHQ10C01,Employment,20153,2015Q3,05,Regional bodies,Number,33000.0,Ireland
EHQ10C01,Employment,20153,2015Q3,06,Health,Number,121900.0,Ireland
EHQ10C01,Employment,20153,2015Q3,07,Semi-State companies,Number,52700.0,Ireland
EHQ10C01,Employment,20153,2015Q3,09,Commercial Semi-State companies,Number,40300.0,Ireland
EHQ10C01,Employment,20153,2015Q3,10,Non commercial Semi-State companies,Number,12400.0,Ireland
EHQ10C01,Employment,20153,2015Q3,-,Total Public Sector including Semi State bodies,Number,376300.0,Ireland
EHQ10C01,Employment,20153,2015Q3,08,Total Public Sector excluding Semi State bodies,Number,323600.0,Ireland
EHQ10C01,Employment,20154,2015Q4,01,Civil service,Number,38100.0,Ireland
EHQ10C01,Employment,20154,2015Q4,02,Defence,Number,9500.0,Ireland
EHQ10C01,Employment,20154,2015Q4,03,Garda Siochana,Number,12800.0,Ireland
EHQ10C01,Employment,20154,2015Q4,04,Education,Number,111700.0,Ireland
EHQ10C01,Employment,20154,2015Q4,05,Regional bodies,Number,32900.0,Ireland
EHQ10C01,Employment,20154,2015Q4,06,Health,Number,122200.0,Ireland
EHQ10C01,Employment,20154,2015Q4,07,Semi-State companies,Number,52400.0,Ireland
EHQ10C01,Employment,20154,2015Q4,09,Commercial Semi-State companies,Number,40400.0,Ireland
EHQ10C01,Employment,20154,2015Q4,10,Non commercial Semi-State companies,Number,12000.0,Ireland
EHQ10C01,Employment,20154,2015Q4,-,Total Public Sector including Semi State bodies,Number,379700.0,Ireland
EHQ10C01,Employment,20154,2015Q4,08,Total Public Sector excluding Semi State bodies,Number,327300.0,Ireland
EHQ10C01,Employment,20161,2016Q1,01,Civil service,Number,43600.0,Ireland
EHQ10C01,Employment,20161,2016Q1,02,Defence,Number,9500.0,Ireland
EHQ10C01,Employment,20161,2016Q1,03,Garda Siochana,Number,12800.0,Ireland
EHQ10C01,Employment,20161,2016Q1,04,Education,Number,112000.0,Ireland
EHQ10C01,Employment,20161,2016Q1,05,Regional bodies,Number,32700.0,Ireland
EHQ10C01,Employment,20161,2016Q1,06,Health,Number,123100.0,Ireland
EHQ10C01,Employment,20161,2016Q1,07,Semi-State companies,Number,52800.0,Ireland
EHQ10C01,Employment,20161,2016Q1,09,Commercial Semi-State companies,Number,40700.0,Ireland
EHQ10C01,Employment,20161,2016Q1,10,Non commercial Semi-State companies,Number,12100.0,Ireland
EHQ10C01,Employment,20161,2016Q1,-,Total Public Sector including Semi State bodies,Number,386600.0,Ireland
EHQ10C01,Employment,20161,2016Q1,08,Total Public Sector excluding Semi State bodies,Number,333800.0,Ireland
EHQ10C01,Employment,20162,2016Q2,01,Civil service,Number,44200.0,Ireland
EHQ10C01,Employment,20162,2016Q2,02,Defence,Number,9500.0,Ireland
EHQ10C01,Employment,20162,2016Q2,03,Garda Siochana,Number,12800.0,Ireland
EHQ10C01,Employment,20162,2016Q2,04,Education,Number,113100.0,Ireland
EHQ10C01,Employment,20162,2016Q2,05,Regional bodies,Number,33100.0,Ireland
EHQ10C01,Employment,20162,2016Q2,06,Health,Number,124000.0,Ireland
EHQ10C01,Employment,20162,2016Q2,07,Semi-State companies,Number,52900.0,Ireland
EHQ10C01,Employment,20162,2016Q2,09,Commercial Semi-State companies,Number,40500.0,Ireland
EHQ10C01,Employment,20162,2016Q2,10,Non commercial Semi-State companies,Number,12300.0,Ireland
EHQ10C01,Employment,20162,2016Q2,-,Total Public Sector including Semi State bodies,Number,389800.0,Ireland
EHQ10C01,Employment,20162,2016Q2,08,Total Public Sector excluding Semi State bodies,Number,336900.0,Ireland
EHQ10C01,Employment,20163,2016Q3,01,Civil service,Number,39900.0,Ireland
EHQ10C01,Employment,20163,2016Q3,02,Defence,Number,9400.0,Ireland
EHQ10C01,Employment,20163,2016Q3,03,Garda Siochana,Number,13000.0,Ireland
EHQ10C01,Employment,20163,2016Q3,04,Education,Number,108600.0,Ireland
EHQ10C01,Employment,20163,2016Q3,05,Regional bodies,Number,33200.0,Ireland
EHQ10C01,Employment,20163,2016Q3,06,Health,Number,125600.0,Ireland
EHQ10C01,Employment,20163,2016Q3,07,Semi-State companies,Number,53100.0,Ireland
EHQ10C01,Employment,20163,2016Q3,09,Commercial Semi-State companies,Number,40600.0,Ireland
EHQ10C01,Employment,20163,2016Q3,10,Non commercial Semi-State companies,Number,12500.0,Ireland
EHQ10C01,Employment,20163,2016Q3,-,Total Public Sector including Semi State bodies,Number,382900.0,Ireland
EHQ10C01,Employment,20163,2016Q3,08,Total Public Sector excluding Semi State bodies,Number,329800.0,Ireland
EHQ10C01,Employment,20164,2016Q4,01,Civil service,Number,39900.0,Ireland
EHQ10C01,Employment,20164,2016Q4,02,Defence,Number,9500.0,Ireland
EHQ10C01,Employment,20164,2016Q4,03,Garda Siochana,Number,13200.0,Ireland
EHQ10C01,Employment,20164,2016Q4,04,Education,Number,112000.0,Ireland
EHQ10C01,Employment,20164,2016Q4,05,Regional bodies,Number,33100.0,Ireland
EHQ10C01,Employment,20164,2016Q4,06,Health,Number,125600.0,Ireland
EHQ10C01,Employment,20164,2016Q4,07,Semi-State companies,Number,53100.0,Ireland
EHQ10C01,Employment,20164,2016Q4,09,Commercial Semi-State companies,Number,40600.0,Ireland
EHQ10C01,Employment,20164,2016Q4,10,Non commercial Semi-State companies,Number,12500.0,Ireland
EHQ10C01,Employment,20164,2016Q4,-,Total Public Sector including Semi State bodies,Number,386300.0,Ireland
EHQ10C01,Employment,20164,2016Q4,08,Total Public Sector excluding Semi State bodies,Number,333300.0,Ireland
EHQ10C01,Employment,20171,2017Q1,01,Civil service,Number,39900.0,Ireland
EHQ10C01,Employment,20171,2017Q1,02,Defence,Number,9500.0,Ireland
EHQ10C01,Employment,20171,2017Q1,03,Garda Siochana,Number,13300.0,Ireland
EHQ10C01,Employment,20171,2017Q1,04,Education,Number,112800.0,Ireland
EHQ10C01,Employment,20171,2017Q1,05,Regional bodies,Number,33000.0,Ireland
EHQ10C01,Employment,20171,2017Q1,06,Health,Number,127500.0,Ireland
EHQ10C01,Employment,20171,2017Q1,07,Semi-State companies,Number,53600.0,Ireland
EHQ10C01,Employment,20171,2017Q1,09,Commercial Semi-State companies,Number,41000.0,Ireland
EHQ10C01,Employment,20171,2017Q1,10,Non commercial Semi-State companies,Number,12600.0,Ireland
EHQ10C01,Employment,20171,2017Q1,-,Total Public Sector including Semi State bodies,Number,389600.0,Ireland
EHQ10C01,Employment,20171,2017Q1,08,Total Public Sector excluding Semi State bodies,Number,336100.0,Ireland
EHQ10C01,Employment,20172,2017Q2,01,Civil service,Number,40300.0,Ireland
EHQ10C01,Employment,20172,2017Q2,02,Defence,Number,9400.0,Ireland
EHQ10C01,Employment,20172,2017Q2,03,Garda Siochana,Number,13500.0,Ireland
EHQ10C01,Employment,20172,2017Q2,04,Education,Number,114600.0,Ireland
EHQ10C01,Employment,20172,2017Q2,05,Regional bodies,Number,33400.0,Ireland
EHQ10C01,Employment,20172,2017Q2,06,Health,Number,128500.0,Ireland
EHQ10C01,Employment,20172,2017Q2,07,Semi-State companies,Number,54000.0,Ireland
EHQ10C01,Employment,20172,2017Q2,09,Commercial Semi-State companies,Number,41100.0,Ireland
EHQ10C01,Employment,20172,2017Q2,10,Non commercial Semi-State companies,Number,12800.0,Ireland
EHQ10C01,Employment,20172,2017Q2,-,Total Public Sector including Semi State bodies,Number,393700.0,Ireland
EHQ10C01,Employment,20172,2017Q2,08,Total Public Sector excluding Semi State bodies,Number,339700.0,Ireland
EHQ10C01,Employment,20173,2017Q3,01,Civil service,Number,40500.0,Ireland
EHQ10C01,Employment,20173,2017Q3,02,Defence,Number,9400.0,Ireland
EHQ10C01,Employment,20173,2017Q3,03,Garda Siochana,Number,13700.0,Ireland
EHQ10C01,Employment,20173,2017Q3,04,Education,Number,111300.0,Ireland
EHQ10C01,Employment,20173,2017Q3,05,Regional bodies,Number,33400.0,Ireland
EHQ10C01,Employment,20173,2017Q3,06,Health,Number,129700.0,Ireland
EHQ10C01,Employment,20173,2017Q3,07,Semi-State companies,Number,54400.0,Ireland
EHQ10C01,Employment,20173,2017Q3,09,Commercial Semi-State companies,Number,41500.0,Ireland
EHQ10C01,Employment,20173,2017Q3,10,Non commercial Semi-State companies,Number,12900.0,Ireland
EHQ10C01,Employment,20173,2017Q3,-,Total Public Sector including Semi State bodies,Number,392300.0,Ireland
EHQ10C01,Employment,20173,2017Q3,08,Total Public Sector excluding Semi State bodies,Number,337900.0,Ireland
EHQ10C01,Employment,20174,2017Q4,01,Civil service,Number,41000.0,Ireland
EHQ10C01,Employment,20174,2017Q4,02,Defence,Number,9400.0,Ireland
EHQ10C01,Employment,20174,2017Q4,03,Garda Siochana,Number,13800.0,Ireland
EHQ10C01,Employment,20174,2017Q4,04,Education,Number,113900.0,Ireland
EHQ10C01,Employment,20174,2017Q4,05,Regional bodies,Number,33400.0,Ireland
EHQ10C01,Employment,20174,2017Q4,06,Health,Number,129900.0,Ireland
EHQ10C01,Employment,20174,2017Q4,07,Semi-State companies,Number,54500.0,Ireland
EHQ10C01,Employment,20174,2017Q4,09,Commercial Semi-State companies,Number,41500.0,Ireland
EHQ10C01,Employment,20174,2017Q4,10,Non commercial Semi-State companies,Number,13100.0,Ireland
EHQ10C01,Employment,20174,2017Q4,-,Total Public Sector including Semi State bodies,Number,396000.0,Ireland
EHQ10C01,Employment,20174,2017Q4,08,Total Public Sector excluding Semi State bodies,Number,341500.0,Ireland
EHQ10C01,Employment,20181,2018Q1,01,Civil service,Number,41000.0,Ireland
EHQ10C01,Employment,20181,2018Q1,02,Defence,Number,9400.0,Ireland
EHQ10C01,Employment,20181,2018Q1,03,Garda Siochana,Number,14000.0,Ireland
EHQ10C01,Employment,20181,2018Q1,04,Education,Number,114500.0,Ireland
EHQ10C01,Employment,20181,2018Q1,05,Regional bodies,Number,33600.0,Ireland
EHQ10C01,Employment,20181,2018Q1,06,Health,Number,131100.0,Ireland
EHQ10C01,Employment,20181,2018Q1,07,Semi-State companies,Number,53900.0,Ireland
EHQ10C01,Employment,20181,2018Q1,09,Commercial Semi-State companies,Number,41000.0,Ireland
EHQ10C01,Employment,20181,2018Q1,10,Non commercial Semi-State companies,Number,12900.0,Ireland
EHQ10C01,Employment,20181,2018Q1,-,Total Public Sector including Semi State bodies,Number,397500.0,Ireland
EHQ10C01,Employment,20181,2018Q1,08,Total Public Sector excluding Semi State bodies,Number,343600.0,Ireland
EHQ10C01,Employment,20182,2018Q2,01,Civil service,Number,41700.0,Ireland
EHQ10C01,Employment,20182,2018Q2,02,Defence,Number,9300.0,Ireland
EHQ10C01,Employment,20182,2018Q2,03,Garda Siochana,Number,14100.0,Ireland
EHQ10C01,Employment,20182,2018Q2,04,Education,Number,115400.0,Ireland
EHQ10C01,Employment,20182,2018Q2,05,Regional bodies,Number,33800.0,Ireland
EHQ10C01,Employment,20182,2018Q2,06,Health,Number,132400.0,Ireland
EHQ10C01,Employment,20182,2018Q2,07,Semi-State companies,Number,54200.0,Ireland
EHQ10C01,Employment,20182,2018Q2,09,Commercial Semi-State companies,Number,40800.0,Ireland
EHQ10C01,Employment,20182,2018Q2,10,Non commercial Semi-State companies,Number,13400.0,Ireland
EHQ10C01,Employment,20182,2018Q2,-,Total Public Sector including Semi State bodies,Number,400900.0,Ireland
EHQ10C01,Employment,20182,2018Q2,08,Total Public Sector excluding Semi State bodies,Number,346700.0,Ireland
EHQ10C01,Employment,20183,2018Q3,01,Civil service,Number,41700.0,Ireland
EHQ10C01,Employment,20183,2018Q3,02,Defence,Number,9300.0,Ireland
EHQ10C01,Employment,20183,2018Q3,03,Garda Siochana,Number,14200.0,Ireland
EHQ10C01,Employment,20183,2018Q3,04,Education,Number,112100.0,Ireland
EHQ10C01,Employment,20183,2018Q3,05,Regional bodies,Number,34300.0,Ireland
EHQ10C01,Employment,20183,2018Q3,06,Health,Number,133300.0,Ireland
EHQ10C01,Employment,20183,2018Q3,07,Semi-State companies,Number,54900.0,Ireland
EHQ10C01,Employment,20183,2018Q3,09,Commercial Semi-State companies,Number,41100.0,Ireland
EHQ10C01,Employment,20183,2018Q3,10,Non commercial Semi-State companies,Number,13900.0,Ireland
EHQ10C01,Employment,20183,2018Q3,-,Total Public Sector including Semi State bodies,Number,399800.0,Ireland
EHQ10C01,Employment,20183,2018Q3,08,Total Public Sector excluding Semi State bodies,Number,344900.0,Ireland
EHQ10C01,Employment,20184,2018Q4,01,Civil service,Number,41900.0,Ireland
EHQ10C01,Employment,20184,2018Q4,02,Defence,Number,9300.0,Ireland
EHQ10C01,Employment,20184,2018Q4,03,Garda Siochana,Number,14400.0,Ireland
EHQ10C01,Employment,20184,2018Q4,04,Education,Number,114000.0,Ireland
EHQ10C01,Employment,20184,2018Q4,05,Regional bodies,Number,34200.0,Ireland
EHQ10C01,Employment,20184,2018Q4,06,Health,Number,134000.0,Ireland
EHQ10C01,Employment,20184,2018Q4,07,Semi-State companies,Number,55500.0,Ireland
EHQ10C01,Employment,20184,2018Q4,09,Commercial Semi-State companies,Number,41600.0,Ireland
EHQ10C01,Employment,20184,2018Q4,10,Non commercial Semi-State companies,Number,13800.0,Ireland
EHQ10C01,Employment,20184,2018Q4,-,Total Public Sector including Semi State bodies,Number,403300.0,Ireland
EHQ10C01,Employment,20184,2018Q4,08,Total Public Sector excluding Semi State bodies,Number,347800.0,Ireland
EHQ10C01,Employment,20191,2019Q1,01,Civil service,Number,42300.0,Ireland
EHQ10C01,Employment,20191,2019Q1,02,Defence,Number,9300.0,Ireland
EHQ10C01,Employment,20191,2019Q1,03,Garda Siochana,Number,14300.0,Ireland
EHQ10C01,Employment,20191,2019Q1,04,Education,Number,114100.0,Ireland
EHQ10C01,Employment,20191,2019Q1,05,Regional bodies,Number,34500.0,Ireland
EHQ10C01,Employment,20191,2019Q1,06,Health,Number,133800.0,Ireland
EHQ10C01,Employment,20191,2019Q1,07,Semi-State companies,Number,55400.0,Ireland
EHQ10C01,Employment,20191,2019Q1,09,Commercial Semi-State companies,Number,41300.0,Ireland
EHQ10C01,Employment,20191,2019Q1,10,Non commercial Semi-State companies,Number,14200.0,Ireland
EHQ10C01,Employment,20191,2019Q1,-,Total Public Sector including Semi State bodies,Number,403800.0,Ireland
EHQ10C01,Employment,20191,2019Q1,08,Total Public Sector excluding Semi State bodies,Number,348300.0,Ireland
EHQ10C01,Employment,20192,2019Q2,01,Civil service,Number,43500.0,Ireland
EHQ10C01,Employment,20192,2019Q2,02,Defence,Number,9100.0,Ireland
EHQ10C01,Employment,20192,2019Q2,03,Garda Siochana,Number,14400.0,Ireland
EHQ10C01,Employment,20192,2019Q2,04,Education,Number,115000.0,Ireland
EHQ10C01,Employment,20192,2019Q2,05,Regional bodies,Number,34500.0,Ireland
EHQ10C01,Employment,20192,2019Q2,06,Health,Number,135800.0,Ireland
EHQ10C01,Employment,20192,2019Q2,07,Semi-State companies,Number,55600.0,Ireland
EHQ10C01,Employment,20192,2019Q2,09,Commercial Semi-State companies,Number,41500.0,Ireland
EHQ10C01,Employment,20192,2019Q2,10,Non commercial Semi-State companies,Number,14100.0,Ireland
EHQ10C01,Employment,20192,2019Q2,-,Total Public Sector including Semi State bodies,Number,408000.0,Ireland
EHQ10C01,Employment,20192,2019Q2,08,Total Public Sector excluding Semi State bodies,Number,352400.0,Ireland
EHQ10C01,Employment,20193,2019Q3,01,Civil service,Number,43500.0,Ireland
EHQ10C01,Employment,20193,2019Q3,02,Defence,Number,9000.0,Ireland
EHQ10C01,Employment,20193,2019Q3,03,Garda Siochana,Number,14500.0,Ireland
EHQ10C01,Employment,20193,2019Q3,04,Education,Number,112000.0,Ireland
EHQ10C01,Employment,20193,2019Q3,05,Regional bodies,Number,35100.0,Ireland
EHQ10C01,Employment,20193,2019Q3,06,Health,Number,137100.0,Ireland
EHQ10C01,Employment,20193,2019Q3,07,Semi-State companies,Number,56400.0,Ireland
EHQ10C01,Employment,20193,2019Q3,09,Commercial Semi-State companies,Number,41900.0,Ireland
EHQ10C01,Employment,20193,2019Q3,10,Non commercial Semi-State companies,Number,14500.0,Ireland
EHQ10C01,Employment,20193,2019Q3,-,Total Public Sector including Semi State bodies,Number,407700.0,Ireland
EHQ10C01,Employment,20193,2019Q3,08,Total Public Sector excluding Semi State bodies,Number,351300.0,Ireland
EHQ10C01,Employment,20194,2019Q4,01,Civil service,Number,44400.0,Ireland
EHQ10C01,Employment,20194,2019Q4,02,Defence,Number,9100.0,Ireland
EHQ10C01,Employment,20194,2019Q4,03,Garda Siochana,Number,14700.0,Ireland
EHQ10C01,Employment,20194,2019Q4,04,Education,Number,115300.0,Ireland
EHQ10C01,Employment,20194,2019Q4,05,Regional bodies,Number,34900.0,Ireland
EHQ10C01,Employment,20194,2019Q4,06,Health,Number,137500.0,Ireland
EHQ10C01,Employment,20194,2019Q4,07,Semi-State companies,Number,56200.0,Ireland
EHQ10C01,Employment,20194,2019Q4,09,Commercial Semi-State companies,Number,41600.0,Ireland
EHQ10C01,Employment,20194,2019Q4,10,Non commercial Semi-State companies,Number,14600.0,Ireland
EHQ10C01,Employment,20194,2019Q4,-,Total Public Sector including Semi State bodies,Number,412000.0,Ireland
EHQ10C01,Employment,20194,2019Q4,08,Total Public Sector excluding Semi State bodies,Number,355700.0,Ireland
EHQ10C01,Employment,20201,2020Q1,01,Civil service,Number,44400.0,Ireland
EHQ10C01,Employment,20201,2020Q1,02,Defence,Number,9000.0,Ireland
EHQ10C01,Employment,20201,2020Q1,03,Garda Siochana,Number,14600.0,Ireland
EHQ10C01,Employment,20201,2020Q1,04,Education,Number,114500.0,Ireland
EHQ10C01,Employment,20201,2020Q1,05,Regional bodies,Number,35100.0,Ireland
EHQ10C01,Employment,20201,2020Q1,06,Health,Number,138100.0,Ireland
EHQ10C01,Employment,20201,2020Q1,07,Semi-State companies,Number,56900.0,Ireland
EHQ10C01,Employment,20201,2020Q1,09,Commercial Semi-State companies,Number,42000.0,Ireland
EHQ10C01,Employment,20201,2020Q1,10,Non commercial Semi-State companies,Number,14900.0,Ireland
EHQ10C01,Employment,20201,2020Q1,-,Total Public Sector including Semi State bodies,Number,412600.0,Ireland
EHQ10C01,Employment,20201,2020Q1,08,Total Public Sector excluding Semi State bodies,Number,355700.0,Ireland
EHQ10C01,Employment,20202,2020Q2,01,Civil service,Number,44600.0,Ireland
EHQ10C01,Employment,20202,2020Q2,02,Defence,Number,8900.0,Ireland
EHQ10C01,Employment,20202,2020Q2,03,Garda Siochana,Number,14700.0,Ireland
EHQ10C01,Employment,20202,2020Q2,04,Education,Number,112200.0,Ireland
EHQ10C01,Employment,20202,2020Q2,05,Regional bodies,Number,35000.0,Ireland
EHQ10C01,Employment,20202,2020Q2,06,Health,Number,127600.0,Ireland
EHQ10C01,Employment,20202,2020Q2,07,Semi-State companies,Number,56200.0,Ireland
EHQ10C01,Employment,20202,2020Q2,09,Commercial Semi-State companies,Number,41400.0,Ireland
